Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
425161,Bluetongue,;3;,53.751891,15.727087,176225GOLA DOLNA,Poland,Europe,2025-12-03T00:00:00Z,2025-12-31T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425160,Bluetongue,;3;,53.409915,14.687798,176226SZCZECIN,Poland,Europe,2025-12-05T00:00:00Z,2025-12-31T00:00:00Z,"Domestic,Cattle,Domestic,Goats,",WOAH (former OIE),,,Confirmed
425127,Bluetongue,;3;,54.195819,22.083414,176217LISY,Poland,Europe,2025-12-01T00:00:00Z,2025-12-31T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425158,Bluetongue,;3;,53.26038,15.38408,176228SUCHANÓWKO,Poland,Europe,2025-12-01T00:00:00Z,2025-12-31T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425159,Bluetongue,;3;,54.39889,16.412182,176227RUSKO,Poland,Europe,2025-11-26T00:00:00Z,2025-12-31T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425157,Bluetongue,;3;,53.26038,15.38408,176229SUCHANÓWKO,Poland,Europe,2025-12-01T00:00:00Z,2025-12-31T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425123,Bluetongue,;3;,52.767903,15.702341,176224GO CIM,Poland,Europe,2025-12-05T00:00:00Z,2025-12-31T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425125,Bluetongue,;3;,52.247639,16.431588,176221SNOWIDOWO,Poland,Europe,2025-12-04T00:00:00Z,2025-12-31T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425126,Bluetongue,;3;,54.272009,22.313604,176218JANOWO,Poland,Europe,2025-12-08T00:00:00Z,2025-12-31T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425124,Bluetongue,;3;,52.816713,15.66189,176223P AWIN,Poland,Europe,2025-11-26T00:00:00Z,2025-12-31T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425128,Bluetongue,;3;,54.323697,22.023819,176216RAPA,Poland,Europe,2025-11-28T00:00:00Z,2025-12-31T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425150,Bluetongue,;3;,50.920155,16.393304,176172JAWORZYNA  L SKA,Poland,Europe,2025-12-05T00:00:00Z,2025-12-30T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425141,Bluetongue,;3;,51.011649,15.248234,176181MI OSZÓW,Poland,Europe,2025-12-12T00:00:00Z,2025-12-30T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
425147,Bluetongue,;3;,51.006679,16.573888,176175KOSTOM OTY,Poland,Europe,2025-12-05T00:00:00Z,2025-12-30T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425152,Bluetongue,;3;,50.86995,15.986134,176170MARCISZÓW,Poland,Europe,2025-11-27T00:00:00Z,2025-12-30T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
425149,Bluetongue,;3;,51.393694,16.424303,176173 CINAWA,Poland,Europe,2025-12-05T00:00:00Z,2025-12-30T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425135,Bluetongue,;3;,50.306248,16.935997,176187STARY GIERA TÓW,Poland,Europe,2025-12-16T00:00:00Z,2025-12-30T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425155,Bluetongue,;3;,50.8359,15.7091,176167PODGÓRZYN,Poland,Europe,2025-11-28T00:00:00Z,2025-12-30T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425139,Bluetongue,;3;,51.038488,15.265642,176183LE NA,Poland,Europe,2025-12-12T00:00:00Z,2025-12-30T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425142,Bluetongue,;3;,50.99645,15.91372,176180STARA KRA NICA,Poland,Europe,2025-12-11T00:00:00Z,2025-12-30T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425133,Bluetongue,;3;,50.67199,16.33411,176189 OMNICA,Poland,Europe,2025-12-17T00:00:00Z,2025-12-30T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425137,Bluetongue,;3;,51.112302,15.604476,176185LWÓWEK  L SKI,Poland,Europe,2025-12-17T00:00:00Z,2025-12-30T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425154,Bluetongue,;3;,50.668306,16.055067,176168LUBAWKA,Poland,Europe,2025-11-27T00:00:00Z,2025-12-30T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425156,Bluetongue,;3;,50.9452,15.7398,176166JE ÓW SUDECKI,Poland,Europe,2025-11-28T00:00:00Z,2025-12-30T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425143,Bluetongue,;3;,51.05721,15.79534,176179PIELGRZYMKA,Poland,Europe,2025-12-11T00:00:00Z,2025-12-30T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425038,Bluetongue,;3;,56.259184,22.175476,176105MAŽEIKI ,Lithuania,Europe,2025-12-17T00:00:00Z,2025-12-30T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425140,Bluetongue,;3;,51.014219,15.3415,176182LE NA,Poland,Europe,2025-12-12T00:00:00Z,2025-12-30T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425136,Bluetongue,;3;,51.113244,15.628279,176186LWÓWEK  L SKI,Poland,Europe,2025-12-17T00:00:00Z,2025-12-30T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425146,Bluetongue,;3;,51.5914,16.41786,176176JEMIELNO,Poland,Europe,2025-12-08T00:00:00Z,2025-12-30T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425138,Bluetongue,;3;,50.993498,15.609971,176184RADOMICE,Poland,Europe,2025-12-17T00:00:00Z,2025-12-30T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425148,Bluetongue,;3;,51.181497,16.521206,176174MALCZYCE,Poland,Europe,2025-12-05T00:00:00Z,2025-12-30T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425145,Bluetongue,;3;,51.265492,15.959597,176177CHOJNÓW (RURAL),Poland,Europe,2025-12-05T00:00:00Z,2025-12-30T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425151,Bluetongue,;3;,51.43253,15.594768,176171BOLES AWIEC (RURAL),Poland,Europe,2025-12-05T00:00:00Z,2025-12-30T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425153,Bluetongue,;3;,50.781063,15.907482,176169KAMIENNA GÓRA (RURAL),Poland,Europe,2025-11-27T00:00:00Z,2025-12-30T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425134,Bluetongue,;3;,50.232774,16.596508,176188POR BA,Poland,Europe,2025-12-17T00:00:00Z,2025-12-30T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425144,Bluetongue,;3;,51.057002,16.308107,176178M CIWOJÓW,Poland,Europe,2025-12-08T00:00:00Z,2025-12-30T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425019,Bluetongue,;8;,51.28,13.5,176096GROSSENHAIN,Germany,Europe,2025-12-08T00:00:00Z,2025-12-29T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425012,Bluetongue,;8;,48.4,7.97,176055BERGHAUPTEN,Germany,Europe,2025-09-28T00:00:00Z,2025-12-29T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425006,Bluetongue,;8;,48.01,8.07,176066ST. PETER,Germany,Europe,2025-12-02T00:00:00Z,2025-12-29T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425014,Bluetongue,;8;,47.94,7.81,176057WITTNAU,Germany,Europe,2025-10-24T00:00:00Z,2025-12-29T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
425009,Bluetongue,;8;,47.85,7.64,176063BUGGINGEN,Germany,Europe,2025-11-04T00:00:00Z,2025-12-29T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425007,Bluetongue,;8;,47.84,9.2,176065OWINGEN,Germany,Europe,2025-11-24T00:00:00Z,2025-12-29T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425021,Bluetongue,;8;,50,6.2,176094SCHEITENKORB,Germany,Europe,2025-11-18T00:00:00Z,2025-12-29T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425013,Bluetongue,;8;,48.16,8.09,176060ELZACH,Germany,Europe,2025-11-07T00:00:00Z,2025-12-29T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425010,Bluetongue,;8;,47.65,8.17,176061WALDSHUT-TIENGEN,Germany,Europe,2025-11-07T00:00:00Z,2025-12-29T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425008,Bluetongue,;8;,48.11,8.18,176064SCHÖNWALD IM SCHWARZWALD,Germany,Europe,2025-11-24T00:00:00Z,2025-12-29T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425005,Bluetongue,;8;,48.99,8.51,176068PFINZTAL,Germany,Europe,2025-12-04T00:00:00Z,2025-12-29T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425023,Bluetongue,;8;,47.95,12.49,176092SEEON-SEEBRUCK,Germany,Europe,2025-10-30T00:00:00Z,2025-12-29T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
425011,Bluetongue,;8;,48.8,8.85,176059HEIMSHEIM,Germany,Europe,2025-11-13T00:00:00Z,2025-12-29T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425024,Bluetongue,;8;,47.68,13.02,176091MARKTSCHELLENBERG,Germany,Europe,2025-10-14T00:00:00Z,2025-12-29T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425022,Bluetongue,;8;,47.64,12.95,176093BISCHOFSWIESEN,Germany,Europe,2025-11-01T00:00:00Z,2025-12-29T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425020,Bluetongue,;8;,49.15,7.25,176095GERSHEIM,Germany,Europe,2025-10-28T00:00:00Z,2025-12-29T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425002,Bluetongue,;3;,52.59,-3.37,"175927NEWTOWN, POWYS",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-11-12T00:00:00Z,2025-12-24T00:00:00Z,"Domestic,Sheep,Domestic,Cattle,",WOAH (former OIE),,,Confirmed
425004,Bluetongue,;3;,51.17,0.44,"175925TONBRIDGE, KENT  ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-12-08T00:00:00Z,2025-12-24T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
424993,Bluetongue,;3;,54.28,-2.89,"175937GRANGE OVER SANDS, WESTMORLAND AND FURNESS ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-12-11T00:00:00Z,2025-12-24T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
425003,Bluetongue,;3;,52.63,-3.03,"175926SHREWSBURY, SHROPSHIRE",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-12-08T00:00:00Z,2025-12-24T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424997,Bluetongue,;3;,53.37,-2.06,"175932MARPLE, STOCKPORT ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-12-10T00:00:00Z,2025-12-24T00:00:00Z,"Domestic,Cattle,Domestic,Goats,",WOAH (former OIE),,,Confirmed
424999,Bluetongue,;3;,49.97,-5.19,"175930HELSTON, CORNWALL ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-12-11T00:00:00Z,2025-12-24T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
425000,Bluetongue,;3;,53.03,-1.52,"175929BELPER, DERBYSHIRE ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-10-10T00:00:00Z,2025-12-24T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424996,Bluetongue,;3;,52.97,-2.92,"175933OVERTON, WREXHAM ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-12-11T00:00:00Z,2025-12-24T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424998,Bluetongue,;3;,50.97,-1.27,"175931EASTLEIGH, HAMPSHIRE",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-12-11T00:00:00Z,2025-12-24T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424995,Bluetongue,;3;,51.63,-0.58,"175934CHALFONT ST GILES, BUCKINGHAMSHIRE ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-12-11T00:00:00Z,2025-12-24T00:00:00Z,"Domestic,Sheep,Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424992,Bluetongue,;3;,51.45,0.47,"175938ROCHESTER, KENT ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-12-15T00:00:00Z,2025-12-24T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
425001,Bluetongue,;3;,51.02,0.68,"175928TENTERDEN, KENT ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-12-08T00:00:00Z,2025-12-24T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,Domestic,Goats,",WOAH (former OIE),,,Confirmed
424994,Bluetongue,;3;,50.98,-2.95,"175935TAUNTON, SOMERSET ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-12-12T00:00:00Z,2025-12-24T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
424176,Bluetongue,;8;,46.07642,13.47515,174969PREPOTTO,Italy,Europe,2025-11-28T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424174,Bluetongue,;8;,46.11427,13.51075,174979SAN LEONARDO,Italy,Europe,2025-12-02T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424760,Bluetongue,;8;,46.07642,13.47515,174969PREPOTTO,Italy,Europe,2025-11-28T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424178,Bluetongue,;8;,46.198311,12.832281,174966TRAVESIO,Italy,Europe,2025-11-29T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424755,Bluetongue,;8;,46.476502,11.472625,172992CORNEDO ALL' ISARCO,Italy,Europe,2025-11-10T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424181,Bluetongue,;8;,45.971583,13.2555,172990PAVIA DI UDINE,Italy,Europe,2025-11-03T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424179,Bluetongue,;8;,46.083372,13.50869,174962PREPOTTO,Italy,Europe,2025-11-26T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
424183,Bluetongue,;8;,46.12336,13.27993,173013POVOLETTO,Italy,Europe,2025-11-17T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424766,Bluetongue,;8;,46.103462,13.164204,173017MARTIGNACCO,Italy,Europe,2025-10-31T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424768,Bluetongue,;4;,46.458,11.47,172995CORNEDO ALL' ISARCO,Italy,Europe,2025-11-10T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424086,Bluetongue,;8;,41.5909,24.715,175566SMOLYAN,Bulgaria,Europe,2025-12-18T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
424182,Bluetongue,;8;,46.103462,13.164204,173017MARTIGNACCO,Italy,Europe,2025-10-31T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424762,Bluetongue,;8;,46.198311,12.832281,174966TRAVESIO,Italy,Europe,2025-11-29T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424761,Bluetongue,;8;,46.142658,12.906778,174968SPILIMBERGO,Italy,Europe,2025-11-29T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424763,Bluetongue,;8;,46.083372,13.50869,174962PREPOTTO,Italy,Europe,2025-11-26T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
424173,Bluetongue,;8;,46.31514,11.35641,172994TRODENA,Italy,Europe,2025-11-05T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424754,Bluetongue,;8;,46.787,11.853,172989CHIENES,Italy,Europe,2025-10-24T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424171,Bluetongue,;8;,46.476502,11.472625,172992CORNEDO ALL' ISARCO,Italy,Europe,2025-11-10T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424172,Bluetongue,;8;,46.476,11.465,172993CORNEDO ALL' ISARCO,Italy,Europe,2025-11-10T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424175,Bluetongue,;8;,46.148232,13.42026,174978TORREANO,Italy,Europe,2025-11-28T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424177,Bluetongue,;8;,46.142658,12.906778,174968SPILIMBERGO,Italy,Europe,2025-11-29T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424765,Bluetongue,;8;,45.971583,13.2555,172990PAVIA DI UDINE,Italy,Europe,2025-11-03T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424184,Bluetongue,;4;,46.458,11.47,172995CORNEDO ALL' ISARCO,Italy,Europe,2025-11-10T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424767,Bluetongue,;8;,46.12336,13.27993,173013POVOLETTO,Italy,Europe,2025-11-17T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424757,Bluetongue,;8;,46.31514,11.35641,172994TRODENA,Italy,Europe,2025-11-05T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424758,Bluetongue,;8;,46.11427,13.51075,174979SAN LEONARDO,Italy,Europe,2025-12-02T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424756,Bluetongue,;8;,46.476,11.465,172993CORNEDO ALL' ISARCO,Italy,Europe,2025-11-10T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424759,Bluetongue,;8;,46.148232,13.42026,174978TORREANO,Italy,Europe,2025-11-28T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424764,Bluetongue,;8;,46.076342,13.13908,172991MARTIGNACCO,Italy,Europe,2025-10-30T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424180,Bluetongue,;8;,46.076342,13.13908,172991MARTIGNACCO,Italy,Europe,2025-10-30T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424170,Bluetongue,;8;,46.787,11.853,172989CHIENES,Italy,Europe,2025-10-24T00:00:00Z,2025-12-22T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424096,Bluetongue,;3;,53.05,-2.9,175427WREXHAM ,the United Kingdom of Great Britain and Northern Ireland,Europe,2025-12-05T00:00:00Z,2025-12-19T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424099,Bluetongue,;3;,53.2,-2.1,"175418MACCLESFIELD, CHESHIRE EAST ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-11-28T00:00:00Z,2025-12-19T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424093,Bluetongue,;3;,50.92,-1.82,"175419FORDINGBRIDGE, HAMPSHIRE ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-12-01T00:00:00Z,2025-12-19T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424090,Bluetongue,;3;,49.2,-2.07,"175436ST SAVIOUR, JERSEY",Jersey,Europe,2025-11-28T00:00:00Z,2025-12-19T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424091,Bluetongue,;3;,49.22,-2.18,"175435ST PETER, JERSEY ",Jersey,Europe,2025-11-28T00:00:00Z,2025-12-19T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424092,Bluetongue,;3;,49.23,-2.06,"175433ST MARTIN, JERSEY ",Jersey,Europe,2025-12-02T00:00:00Z,2025-12-19T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424089,Bluetongue,;3;,49.19,-2.18,"175438ST BRELADE, JERSEY ",Jersey,Europe,2025-11-28T00:00:00Z,2025-12-19T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424095,Bluetongue,;3;,51.11,1.05,"175428HYTHE, KENT ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-12-05T00:00:00Z,2025-12-19T00:00:00Z,"Domestic,Sheep,Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424094,Bluetongue,;3;,50.25,-4.81,"175429ST AUSTELL, CORNWALL ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-12-08T00:00:00Z,2025-12-19T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424097,Bluetongue,;3;,53.25,-2.21,"175425MECCLESFIELD, CHESHIRE EAST ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-11-15T00:00:00Z,2025-12-19T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424098,Bluetongue,;3;,50.94,-1.82,"175423WELLINGTON, HAMPSHIRE",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-11-28T00:00:00Z,2025-12-19T00:00:00Z,"Domestic,Sheep,Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424055,Bluetongue,;3;,54.43,-5.55,175012GREYABBEY,the United Kingdom of Great Britain and Northern Ireland,Europe,2025-12-04T00:00:00Z,2025-12-18T00:00:00Z,"Domestic,Sheep,Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424054,Bluetongue,;3;,54.63,-5.65,"175013BALLYLEIDY, BANGOR ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-12-06T00:00:00Z,2025-12-18T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
424059,Bluetongue,;5;,39.30836,8.91129,175000VILLASPECIOSA,Italy,Europe,2025-10-02T00:00:00Z,2025-12-17T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
424060,Bluetongue,;5;,39.484989,9.139632,174996SANT' ANDREA FRIUS,Italy,Europe,2025-09-04T00:00:00Z,2025-12-17T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
424063,Bluetongue,;5;,39.11239,8.53727,174989SAN GIOVANNI SUERGIU,Italy,Europe,2025-10-10T00:00:00Z,2025-12-17T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
424061,Bluetongue,;5;,38.97772,8.61835,174993SANT' ANNA ARRESI,Italy,Europe,2025-11-04T00:00:00Z,2025-12-17T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
424058,Bluetongue,;5;,38.97828,8.63116,175002TEULADA,Italy,Europe,2025-11-12T00:00:00Z,2025-12-17T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
424065,Bluetongue,;5;,39.257385,8.81678,174986SILIQUA,Italy,Europe,2025-10-03T00:00:00Z,2025-12-17T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
424066,Bluetongue,;5;,39.33201,9.1899,174984SOLEMINIS,Italy,Europe,2025-09-29T00:00:00Z,2025-12-17T00:00:00Z,"Domestic,Sheep,Domestic,Goats,",WOAH (former OIE),,,Confirmed
424064,Bluetongue,;5;,39.2772,8.77993,174987SILIQUA,Italy,Europe,2025-10-15T00:00:00Z,2025-12-17T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
424057,Bluetongue,;5;,39.09483,8.68199,175003SANTADI,Italy,Europe,2025-10-20T00:00:00Z,2025-12-17T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
424062,Bluetongue,;5;,39.25971,8.8363,174990SILIQUA,Italy,Europe,2025-11-04T00:00:00Z,2025-12-17T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
423846,Bluetongue,;3;,41.5854,24.7297,174749SMOLYAN,Bulgaria,Europe,2025-12-12T00:00:00Z,2025-12-16T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
423784,Bluetongue,;3;,45.83104,18.137167,174710DRÁVACSEPELY,Hungary,Europe,2025-12-02T00:00:00Z,2025-12-15T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
423394,Bluetongue,;3;,50.29,-4.89,"174443TRURO, CORNWALL ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-12-01T00:00:00Z,2025-12-12T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
423393,Bluetongue,;3;,51.07,0.65,"174444CRANBROOK, KENT ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-12-02T00:00:00Z,2025-12-12T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
423396,Bluetongue,;3;,52.96,-2.85,174441NEAR WREXHAM,the United Kingdom of Great Britain and Northern Ireland,Europe,2025-12-02T00:00:00Z,2025-12-12T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
423404,Bluetongue,;3;,50.33,-3.64,"174432YETSONAIS, DEVON ",the United Kingdom of Great Britain and Northern Ireland,Europe,2025-11-27T00:00:00Z,2025-12-12T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
423395,Bluetongue,;3;,53.42,-2.01,174442DERBYSHIRE ,the United Kingdom of Great Britain and Northern Ireland,Europe,2025-11-23T00:00:00Z,2025-12-12T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
